ID_expediente,Titulo,Fecha,Tipo,Sector,Ambito,Estado,Ultimo_resultado_web,Resultado_clasificado,Keywords_encontradas,URL_expediente,URL_resolucion
CFT/DE/171/24,SPV VALDECARRETAS VILLABUENA 1 S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -ILURO-  Y  -BADALONA BESS 1-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estimar,https://www.cnmc.es/expedientes/cftde17124,https://www.cnmc.es/sites/default/files/5782390.pdf
CFT/DE/150/24,ALTEN GLOBAL 15 S.L. / EDISTRIBUCIÓN REDES DIGITALES S.L.U.  -SET S. FOST 25 KV-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde15024,https://www.cnmc.es/sites/default/files/5782399.pdf
CFT/DE/190/24,SOLAR BS 011 S.L. / UFD DISTRIBUCIÓN ELECTRICIDAD S.A.  -LAS MERCEDES 45KV-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde19024,https://www.cnmc.es/sites/default/files/5782419.pdf
CFT/DE/173/24,FV MANSULA S.L.  / DISTRIBUIDORA ELÉCTRICA CASAS DE LÁZARO S.A.  -FV SAN PEDRO-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde17324,https://www.cnmc.es/sites/default/files/5782438.pdf
CFT/DE/117/24,BENBROS ST S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SE TXURDINAGA 13 KV-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde11724,https://www.cnmc.es/sites/default/files/5782473.pdf
CFT/DE/185/24,SOLAR BS 012 S.L. / UFD DISTRIBUCIÓN ELECTRICIDAD S.A. -COSLADA III Y III-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde18524,https://www.cnmc.es/sites/default/files/5782492.pdf
CFT/DE/260/24,FRAGONIA POWER S.L. / VIESGO,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde26024-0,https://www.cnmc.es/sites/default/files/5785260.pdf
CFT/DE/018/25,DIKTYO CARBONERO S.L. /  I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.   -BESS JUNCAL 15-,2025-02-26,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde01825,https://www.cnmc.es/sites/default/files/5795526.pdf
CFT/DE/327/24,AGRIWATER S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U. -ESTINCLELLS-,2025-02-26,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde32724,https://www.cnmc.es/sites/default/files/5795667.pdf
CFT/DE/340/24,BERMOND SERVICIOS EMPRESARIALES S.L. /  I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U. -I.F. SAN AGUSTÍN-,2025-02-26,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde34024,https://www.cnmc.es/sites/default/files/5795825.pdf
CFT/DE/242/24,INVERSIONES EN TRANSICION ENERGETICA S.L. / E-DISTRIBUCIÓN,2025-02-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde24224,https://www.cnmc.es/sites/default/files/5796703.pdf
CFT/DE/149/24,ABDA ENERGÍA S.L.  / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -SE CALDERS-,2025-02-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde14924,https://www.cnmc.es/sites/default/files/5796729.pdf
CFT/DE/275/24,ODS INNOVACION ENERGETICA 4 S.L.  / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  - -TORRENTE T5 DE 20 KV-,2025-02-20,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde27524,https://www.cnmc.es/sites/default/files/5796748.pdf
CFT/DE/269/24,SOLAR BS 006 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -ST LA NUCIA IY II-,2025-02-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde26924,https://www.cnmc.es/sites/default/files/5796756.pdf
CFT/DE/142/24,SPV VALDECARRETAS VILLABUENA 1 S.L. / EDISTRIBUCIÓN REDES DIGITALES  -SET MAS FIGUERES-,2025-02-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde14224,https://www.cnmc.es/sites/default/files/5796764.pdf
CFT/DE/297/24,NEXUN SP 5 S.L. / ESTABANELL Y PAHISA ENERGÍA S.A.U.  -PSF GREVOL-,2025-02-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde29724,https://www.cnmc.es/sites/default/files/5796773.pdf
CFT/DE/012/25,SAVANNA POWER SOLAR 9 Y 10 S.L.U.Y ARENA POWER SOLAR 33 Y 35 S.L.U / REE  -NUDO PALOS 400 KV-,2025-02-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde01225,https://www.cnmc.es/sites/default/files/5796777.pdf
CFT/DE/341/24,RENOVALIA MEZCAL S.L.U. / REE  -NUDO MORVEDRE-,2025-02-13,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde34124,https://www.cnmc.es/sites/default/files/5796783.pdf
CFT/DE/167/25,ENERGÍA INAGOTABLE DE OTHAR S.L. Y OTRAS SIETE EMPRESAS / REE  -NUDO MIRANDA 220 KV-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde16725,https://www.cnmc.es/sites/default/files/6172714.pdf
CFT/DE/071/25,RP ENERGIA CUATRO S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -IF LA MOTA SOLAR-,2025-09-29,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde07125,https://www.cnmc.es/sites/default/files/6172948.pdf
CFT/DE/123/25,ESTUDIOS Y PROYECTOS PRADAMAP S.L.U. Y SISTEMAS ENERGÉTICOS BOREAS S.L.U./ REE  -NUDO ALCOCERO DE MOLA 220 KV-,2025-07-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde12325,https://www.cnmc.es/sites/default/files/6173960.pdf
CFT/DE/261/24,FOTOWATIO RENEWABLE VENTURES SERVICIOS ESPAÑA S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde26124,https://www.cnmc.es/sites/default/files/5756275.pdf
CFT/DE/124/24,EWD ENERGY FV II S.L. / EDISTRIBUCIÓN REDES DIGITALES S.L.U.  -LA SELVA DEL CAMP-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde12424,https://www.cnmc.es/sites/default/files/5756317.pdf
CFT/DE/245/24,ECOOO ENERGIA CIUDADANA S COOP / I-DE DISTRIBUCIÓN,2024-12-17,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,DESESTIMADO,DESESTIMADO:desestimar,https://www.cnmc.es/expedientes/cftde24524,https://www.cnmc.es/sites/default/files/5757254.pdf
CFT/DE/348/24,PROYECTO SOLKW DOS S.L. Y SUNVOLT UNO S.L. /  E-DISTRIBUCIÓN REDES DIGITALES S.L.U. - PONFERRADA Y MATARROSA-,2024-12-17,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde34824,https://www.cnmc.es/sites/default/files/5757269.pdf
CFT/DE/327/23,BROADVIEW CORPORATE SERVICES S.L. / VIESGO DISTRIBUCIÓN ELÉCTRICA S.L.  -ST CICERO 55 KV-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde32723,https://www.cnmc.es/sites/default/files/5757552.pdf
CFT/DE/328/23,BROADVIEW CORPORATE SERVICES S.L. / VIESGO DISTRIBUCIÓN S.L.  -ST LA VENERA 55 KV-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde32823,https://www.cnmc.es/sites/default/files/5757567.pdf
CFT/DE/329/23,BELLWOOD CORPORATE SERVICES S.L. / VIESGO DISTRIBUCIÓN S.L.  -ST TRETO 55 KV-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde32923,https://www.cnmc.es/sites/default/files/5757578.pdf
CFT/DE/310/24,RENOVALIA CHESTE S.L.U. RENOVALIA CULLA S.L.U. Y RENOVALIA SALUNOL S.L. / REE  -PSFV GODELLETA-,2025-01-16,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde31024-0,https://www.cnmc.es/sites/default/files/5763607.pdf
CFT/DE/184/24,MELGA RENOVABLES S.L. / UFD DISTRIBUCIÓN ELECTRICIDAD S.A.  -BESS PONFERRADA-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde18424,https://www.cnmc.es/sites/default/files/5763616.pdf
CFT/DE/355/24,SENS JÚCAR S.L. / REE  -NUDO LA FARGA 220 KV-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde35524,https://www.cnmc.es/sites/default/files/5763623.pdf
CFT/DE/339/24,SOLARIA PROMOCIÓN Y DESARROLLO FOTOVOLTAICO S.L. / REE  -LUCERO 220 KV-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde33924,https://www.cnmc.es/sites/default/files/5763685.pdf
CFT/DE/288/24,SOLARIA PROMOCIÓN Y DESARROLLO FOTOVOLTAICO S.L. / REE  -NUDO CILLAMAYOR 220 KV-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde28824,https://www.cnmc.es/sites/default/files/5763687.pdf
CFT/DE/127/24,ALERION SPAIN S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -PE HAIZEAK-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde12724,https://www.cnmc.es/sites/default/files/5763692.pdf
CFT/DE/174/24,CLERE IBERICA 3 S.L. / MEDINA GARVEY S.A.  -VILLAMANRIQUE DE LA CONDESA-,2025-02-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde17424,https://www.cnmc.es/sites/default/files/5763707.pdf
CFT/DE/037/24,TESERA ENERGIA 9 S.L.U. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SET SADAR T2 66 KV-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde03724,https://www.cnmc.es/sites/default/files/5768169.pdf
CFT/DE/133/24,BERALDI INVESMENTS S.L.  / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -BESS GAMONAL-,2024-12-19,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde13324,https://www.cnmc.es/sites/default/files/5768171.pdf
CFT/DE/263/24,HYDRIC POWERS.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.,2025-02-13,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimado; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde26324,https://www.cnmc.es/sites/default/files/5782331.pdf
CFT/DE/166/25,ENERGÍA INAGOTABLE DE BELEROFONTE S.L. Y OTRAS OCHO EMPRESAS / REE  -NUDO VICTORIA 220 KV-,2025-09-05,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde16625,https://www.cnmc.es/sites/default/files/6155396.pdf
CFT/DE/137/25,ENERGIA INAGOTABLE DE RAN S.L. Y OTRAS TRES EMPRESAS MÁS / REE  -NUDO PENEDES 220-,2025-09-05,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde13725,https://www.cnmc.es/sites/default/files/6155404.pdf
CFT/DE/122/25,SENS NAVALAFUENTE S.L. / I-DE REDES ELECTRICAS INTELIGENTES S.A.U.  -NUDO SRT CABANILLAS-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde12225,https://www.cnmc.es/sites/default/files/6155416.pdf
CFT/DE/043/25,EIREAN 1 SOLAR S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -ST PIQUENAS 45 KV-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima; ARCHIVADO:archivar,https://www.cnmc.es/expedientes/cftde04325,https://www.cnmc.es/sites/default/files/6155424.pdf
CFT/DE/010/25,PERITAXILON S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -BESS MAESTRO DE  5 MW-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde01025,https://www.cnmc.es/sites/default/files/6155448.pdf
CFT/DE/169/25,ISC GREENFIELD 10 S.L. / REE  -PV VALLE 2-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar,https://www.cnmc.es/expedientes/cftde16925,https://www.cnmc.es/sites/default/files/6155473.pdf
CFT/DE/020/25,GENERACION EOLICOSOLAR 2 S.L. /  EDISTRIBUCIÓN REDES DIGITALES S.L.U.  - CORCHADO-NUEVA CASARES 66KV -,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde02025,https://www.cnmc.es/sites/default/files/6155541.pdf
CFT/DE/037/25,FOTOWATIO RENEWABLE VENTURES SERVICIOS ESPAÑA S.L. /  E REDES DISTRIBUCIÓN ELÉCTRICA  -SE MERES 22 KV-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde03725,https://www.cnmc.es/sites/default/files/6155593.pdf
CFT/DE/001/25,CRATER BATTERIE X S.L. / BLÁZQUEZ S.L.  -NUDO PRUNA 20KV-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde00125,https://www.cnmc.es/sites/default/files/6155710.pdf
CFT/DE/147/25,GRON RENOVABLE S.L.U. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -PE LAS CRUCES-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde14725,https://www.cnmc.es/sites/default/files/6155808.pdf
CFT/DE/162/25,DATA DEVELOPMENT 2 S.L. / REE  -NUDO SABÓN 220 KV-,2025-09-18,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde16225,https://www.cnmc.es/sites/default/files/6155868.pdf
CFT/DE/367/24,ALERION SPAIN S.L. / REE  -NUDO LAS MAZORRAS 220 KV-,2025-09-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde36724,https://www.cnmc.es/sites/default/files/6167637.pdf
CFT/DE/048/25,GREENING SOLAR X S.L. / REE,2025-09-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde04825,https://www.cnmc.es/sites/default/files/6167660.pdf
CFT/DE/009/25,FUENTES DE ENERGIA DE ACACIA S.L. / REE  -NUDO FUENDETODOS 400 KV-,2025-09-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde00925,https://www.cnmc.es/sites/default/files/6167675.pdf
CFT/DE/158/25,GLOBAL SOLAR ENERGY DOCE S.L. /  I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.   -PSF BALSICAS-,2025-09-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar,https://www.cnmc.es/expedientes/cftde15825,https://www.cnmc.es/sites/default/files/6167692.pdf
CFT/DE/046/25,FORESIGHT ENERGY STORAGE SPAIN 1 S.L. /  REE   -BESS VALDERA I 26.340 KW-,2025-09-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde04625,https://www.cnmc.es/sites/default/files/6167709.pdf
CFT/DE/061/25,SOLAR BS 009 S.L./  HIDROCANTABRICO DISTRIBUCION ELECTRICA S.A.U.  -E-REDES-  PINTO AYUDEN 20KV Y PINTO SECTOR 4 20KV,2025-09-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde06125,https://www.cnmc.es/sites/default/files/6167724.pdf
CFT/DE/040/25,SOLARIA PROMOCIÓN Y DESARROLLO FOTOVOLTAICO S.L.U. / REE  -MANGRANERS  220 KV-,2025-09-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimado; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde04025,https://www.cnmc.es/sites/default/files/6167730.pdf
CFT/DE/057/25,JINKO GREENFIELD SPAIN 9 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -DC SAN SEBASTIÁN-,2025-06-27,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde05725,https://www.cnmc.es/sites/default/files/6171096.pdf
CFT/DE/359/24,NORVENTO S.L. / VIESGO DISTRIBUCIÓN ELÉCTRICA S.L,2025-07-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde35924,https://www.cnmc.es/sites/default/files/6171174.pdf
CFT/DE/221/25,ORQUIDEA WINDS.L. / REE  -ST ZAMORA 220 KV-,2025-11-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde22125,https://www.cnmc.es/sites/default/files/6266893.pdf
CFT/DE/083/25,CLERE IBERICA 3 S.L. / I-DE REDES ELECTRICAS INTELIGENTES S.A.U.  -TORRELAGUNA-,2025-07-10,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde08325,https://www.cnmc.es/sites/default/files/6275084.pdf
CFT/DE/349/24,EPENDYTES IBERICOS S.L. /  UFD GRUPO NATURGY  -CPD GUADALAJARA-,2025-07-10,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde34924,https://www.cnmc.es/sites/default/files/6275166.pdf
CFT/DE/004/25,BUBIÓN PARTNERS S.L. / NATURGY RENOVABLES S.L.U.  -SE ROBLA 400KV-,2025-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estimar; ARCHIVADO:archivar,https://www.cnmc.es/expedientes/cftde00425,https://www.cnmc.es/sites/default/files/6278202.pdf
CFT/DE/124/25,FOTOVOLTAICAS GLOBALES IBERICA S.L. / REE  -SET LUCERO 220 KV-,2025-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde12425,https://www.cnmc.es/sites/default/files/6278306.pdf
CFT/DE/096/25,FOTOWATIO RENEWABLE VENTURES SERVICIOS ESPAÑA S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -ST ROCAMORA 20 KV-,2025-11-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde09625,https://www.cnmc.es/sites/default/files/6289105.pdf
CFT/DE/134/25,EURUS DESARROLLOS RENOVABLES S.L./ REE  -PE A RUÑA II-,2025-11-25,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde13425,https://www.cnmc.es/sites/default/files/6289109.pdf
CFT/DE/050/25,CPD4GREEN S.L. / REE  -ST CASTEJÓN 400 KV-,2025-11-25,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde05025,https://www.cnmc.es/sites/default/files/6289701.pdf
CFT/DE/351/24,CEFIRO HOLDCO 2 S.L. / ENDESA GENERACIÓN S.L.U.  -NUDO ONDINAS 220 KV-,2025-11-25,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde35124,https://www.cnmc.es/sites/default/files/6294290.pdf
CFT/DE/217/25,INVERSIONES EN TRANSICION ENERGETICA S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -SE ALCUDIA 15 KV-,2025-11-26,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde21725,https://www.cnmc.es/sites/default/files/6296047.pdf
CFT/DE/271/25,FORESIGHT ENERGY STORAGE SPAIN 3 S.L. / EDISTRIBUCIÓN REDES DIGITALES S.L.U.  -BESS CUGAT I-,2025-11-26,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde27125,https://www.cnmc.es/sites/default/files/6296057.pdf
CFT/DE/065/25,MATRIX DEVELOPMENT SPAIN 2 S.L.U. / REE  -BESS ALBORES-,2025-07-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde06525,https://www.cnmc.es/sites/default/files/6101518.pdf
CFT/DE/016/25,MERAK STORAGE 5 S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U. -LOS OLIVOS 15.000 KW-,2025-07-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde01625,https://www.cnmc.es/sites/default/files/6101521.pdf
CFT/DE/170/25,IBEREN RENOVABLES S.A.U. / REE  -PE OLLONES-,2025-07-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar,https://www.cnmc.es/expedientes/cftde17025,https://www.cnmc.es/sites/default/files/6102383.pdf
